Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0.25,0.2,0.0,0.9,1.0,0.967883867472204,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.656215006778796,0.6666666666666666,0.4237947403181792
0.0,0.8,0.0,0.2,0.0,0.9955857548795426,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3317677445378275,0.4,0.7138279040060206
0.5,0.4,1.0,0.3,1.0,0.1158045818977535,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7057553795748636,0.3333333333333333,0.4450305994555014
1.0,0.6000000000000001,0.0,0.0,1.0,0.6453854063806993,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486707570376586,0.2,0.6637683833152757
0.5,0.0,0.0,0.0,0.0,0.0805274795453274,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0266213095527782,0.0,0.0108779403343793
0.25,1.0,0.0,0.0,0.0,0.6631190730521398,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2208993709646944,0.3333333333333333,0.8093399824559373
0.0,0.0,1.0,0.6000000000000001,1.0,0.54452856028129,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8487228791568563,0.4,0.2202414030289459
0.0,0.2,1.0,0.9,1.0,0.1501267237948824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7172008574458054,0.6666666666666666,0.306900137473275
0.25,0.0,0.0,0.7000000000000001,0.0,0.8708235790135489,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2901630356217961,0.4666666666666667,0.1238471138738371
0.25,1.0,0.0,0.8,1.0,0.988933945464625,0.4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632346211888164,0.8666666666666667,0.9989503655650688
1.0,0.0,0.0,0.1,0.0,0.6909840342736563,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2301915590219378,0.0666666666666666,0.0981398824290045
0.0,0.2,1.0,0.7000000000000001,1.0,0.1600227424056486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.720500903881119,0.5333333333333333,0.3083147275801244
0.5,0.4,0.0,0.8,0.0,0.0223466133738581,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0072196120050655,0.6666666666666666,0.2886345614711197
0.5,0.0,0.0,0.7000000000000001,1.0,0.5690159899595462,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5232036848402162,0.4666666666666667,0.2237417678855099
0.25,0.6000000000000001,0.0,0.0,0.0,0.5721314561380691,0.8,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1905575362668186,0.2,0.5102604163323153
0.25,0.0,0.0,1.0,0.0,0.3310547043108834,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1101651575945719,0.6666666666666666,0.0466896488192659
0.25,0.8,1.0,0.2,1.0,0.2386713724006465,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467280302908182,0.4,0.7486671460524844
0.0,0.6000000000000001,0.0,0.9,0.0,0.7637396148867657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2544535176838045,0.8,0.5376499167383311
0.0,0.0,1.0,0.2,1.0,0.5639341198742266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8551940925082813,0.1333333333333333,0.2230153380524894
0.25,0.2,0.0,0.3,0.0,0.2599180314378233,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0864430595500691,0.2666666666666666,0.1795576438079284
0.75,0.8,0.0,0.9,1.0,0.98412518133862,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6616310323581504,0.8666666666666667,0.8552263214858816
0.25,0.0,0.0,0.6000000000000001,0.0,0.5203157868112873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.173278454488495,0.4,0.0737436455271333
0.5,0.6000000000000001,0.0,0.3,0.0,0.8363355971760762,0.8,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2786622547521949,0.4,0.5480271767640694
0.5,0.8,0.0,0.9,0.0,0.8505686583876638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2834085840349432,0.8666666666666667,0.693098380539053
0.25,0.6000000000000001,0.0,0.6000000000000001,0.0,0.550891154723204,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1834744876463505,0.6,0.5072242134481294
0.5,1.0,0.0,0.5,0.0,0.0603555377207475,0.4,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198945290837986,0.6666666666666666,0.7231777219159594
0.25,0.6000000000000001,0.0,1.0,0.0,0.1990464241807056,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661440748329097,0.8666666666666667,0.4569296359469311
0.25,0.4,0.0,0.4,1.0,0.5197772072679265,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5067839229448728,0.4,0.5027766185125883
0.5,0.4,0.0,0.4,0.0,0.7304384285283546,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2433485000341576,0.4,0.3898530126337709
0.25,0.6000000000000001,0.0,0.6000000000000001,1.0,0.9948457716180776,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6652060504667151,0.6,0.7137221268200558
0.25,0.4,0.0,0.1,0.0,0.104148041256348,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0344981086515348,0.2,0.30032769738366
0.25,0.6000000000000001,0.0,0.0,1.0,0.0921272544105629,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3641745809460951,0.2,0.5846826884420628
0.75,0.6000000000000001,0.0,0.9,0.0,0.9913002570985696,0.502316684378321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3303386504514178,0.8,0.5701786584315696
0.5,0.2,1.0,0.7000000000000001,1.0,0.1877801811347478,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7297572361834601,0.5333333333333333,0.312282525111845
0.25,0.6000000000000001,0.0,0.6000000000000001,0.0,0.5366979305240741,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787414428971227,0.6,0.5051953576702574
0.25,0.0,0.0,0.3,0.0,0.6620991063445264,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2205592404910172,0.2,0.094010915529008
0.0,0.0,0.0,0.1,1.0,0.2081421231247525,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4028623066873474,0.0666666666666666,0.172156517096917
1.0,0.8,0.0,0.0,0.0,0.0219024496281265,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0070714957733314,0.2666666666666666,0.5746443772779565
0.25,0.4,0.0,0.0,1.0,0.7630973265549366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5879244021492707,0.1333333333333333,0.5375581045908719
0.5,0.6000000000000001,0.0,0.6000000000000001,1.0,0.7037351052033327,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5681287555696916,0.6,0.6721092029861618
0.5,0.4,0.0,0.1,0.0,0.6571604804822007,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2189123463901325,0.2,0.3793782687561134
0.25,0.0,0.0,0.3,1.0,0.7007129936100496,0.6000000000000001,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.567120965570218,0.2,0.2425672456653335
1.0,0.8,1.0,0.2,0.0,0.3811010295575896,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605392821538732,0.4,0.6259901535490058
1.0,0.6000000000000001,0.0,1.0,0.0,0.5314213919174036,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1769818643125802,0.8666666666666667,0.5044411008721462
0.0,0.2,0.0,0.8,1.0,0.7414044058523158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5806904176094333,0.6,0.3914205483917912
0.25,0.2,0.0,0.0,0.0,0.7243350794733613,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2413132032057448,0.0666666666666666,0.2459439136244088
0.5,0.4,0.0,0.0,1.0,0.5594304374619283,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5200071702019087,0.1333333333333333,0.5084448644348452
1.0,0.0,1.0,0.8,0.0,0.2643531354700523,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4216071128777554,0.5333333333333333,0.0371549679435735
0.5,0.0,1.0,0.5,1.0,0.2133599263701967,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7382873683912389,0.3333333333333333,0.1729023779466997
0.5,0.2,0.0,0.6000000000000001,1.0,0.7258667441976377,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5755090404340863,0.4666666666666667,0.3891995114955622
0.0,1.0,0.0,0.4,1.0,0.5726865897645277,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5244277275869339,0.6,0.9394497305586887
0.25,0.8,0.0,0.2,0.0,0.6194315971268403,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2063308151781995,0.4,0.660058406278084
1.0,1.0,0.0,0.7000000000000001,0.0,0.53385874616648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1777946540331361,0.8,0.790862816353841
0.25,0.4,0.0,0.7000000000000001,0.0,0.0601360842987245,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0198213474830409,0.6,0.2940363916228161
1.0,0.4,1.0,0.3,0.0,0.3148887273243082,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4384593244907844,0.3333333333333333,0.3304521041120435
0.5,0.4,0.0,0.9,1.0,0.6416464758260328,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5474239278900872,0.7333333333333333,0.5201972669988094
0.25,0.8,0.0,0.1,0.0,0.4433231876673402,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1476035682191725,0.3333333333333333,0.6348845233709369
0.25,0.6000000000000001,1.0,0.2,1.0,0.654442856405056,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8853762339432584,0.3333333333333333,0.6650631039197618
0.5,0.2,1.0,0.4,0.0,0.2768079542200287,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.425760447853664,0.3333333333333333,0.1819719801802512
0.25,0.4,1.0,1.0,0.0,0.832914836922873,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6112065962592865,0.8,0.4045015414211589
0.25,0.0,0.0,0.3,1.0,0.8498363986961774,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6168494655591868,0.2,0.2638837469606143
0.25,1.0,0.0,0.4,0.0,0.8151451735071497,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.271595838970059,0.6,0.8310714106337878
0.5,0.0,1.0,0.0,0.0,0.6560934181861103,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5522415805756519,0.0,0.0931524301736475
0.25,0.8,0.0,0.0,1.0,0.583159162158697,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.527920038642245,0.2666666666666666,0.7979100828828544
0.25,0.2,0.0,0.9,0.0,0.9267506419060836,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3088131525824983,0.6666666666666666,0.2748782824197702
0.5,0.4,0.0,0.7000000000000001,0.0,0.9802108591847676,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3266406452743253,0.6,0.4255568267904939
1.0,0.4,0.0,0.6000000000000001,1.0,0.2905951923220443,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4303581075530788,0.5333333333333333,0.4700161090833183
0.0,0.8,0.0,0.2,0.0,0.2200948429594112,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731631359413931,0.4,0.6029750635757984
0.0,0.2,0.0,1.0,1.0,0.9386789828934782,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6464759916214354,0.7333333333333333,0.4196200370944205
0.25,0.2,0.0,1.0,1.0,0.9947847230222696,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6651856924612484,0.7333333333333333,0.4276400932448103
0.5,0.6000000000000001,1.0,0.6000000000000001,0.0,0.5113489850621137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5039733457076732,0.6,0.5015718431155716
0.5,0.8,1.0,1.0,0.0,0.1615791011163989,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3873348364147138,0.9333333333333332,0.5946105088228375
0.25,0.2,0.0,0.7000000000000001,0.0,0.2426437269481633,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0806825603841108,0.5333333333333333,0.1770883618476872
0.0,0.8,0.0,0.8,1.0,0.443949353154194,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4814974466852918,0.8,0.778010684312614
0.5,1.0,0.0,0.5,1.0,0.3649848197622765,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4551649752959687,0.6666666666666666,0.9097597228316794
0.25,0.4,0.0,0.6000000000000001,0.0,0.7557264840627769,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2517813618551323,0.5333333333333333,0.3934678232548355
0.5,0.0,0.0,0.6000000000000001,1.0,0.497382781565297,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4993160060363033,0.4,0.2135021319367518
0.25,0.2,0.0,0.4,0.0,0.4386558559261261,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.146047143147552,0.3333333333333333,0.2051073894365238
0.25,1.0,1.0,0.5,1.0,0.1331725676083762,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7115471188174075,0.6666666666666666,0.8766232331542434
0.0,0.2,0.0,0.6000000000000001,1.0,0.5213537021357112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5073096400512517,0.4666666666666667,0.3599653176847585
0.5,0.6000000000000001,0.0,0.1,0.0,0.1784286815300641,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0592686322115262,0.2666666666666666,0.4539824249597334
0.25,0.6000000000000001,0.0,0.8,0.0,0.66367932912617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2210862007527826,0.7333333333333333,0.5233467615106859
0.0,0.0,0.0,0.4,0.0,0.5552595934421667,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849312402242726,0.2666666666666666,0.0787387011247369
0.25,0.0,0.0,0.3,1.0,0.9984633413476816,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6664124091610784,0.2,0.2851292812462254
0.5,1.0,0.0,0.9,1.0,0.4761933840401671,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922499324445281,0.9333333333333332,0.9256564729300746
0.0,0.0,1.0,0.0,1.0,0.8743953373832644,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.958724256955348,0.0,0.2673943336993737
0.25,0.0,0.0,0.3,0.0,0.4664556548372812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1553176013901616,0.2,0.0660445886800556
0.0,0.2,1.0,0.3,0.0,0.2589402780965697,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4198020757832627,0.2666666666666666,0.1794178784883713
0.75,1.0,0.0,0.2,1.0,0.7994159255439067,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6000356428252682,0.4666666666666667,0.9718596408409
0.25,0.6000000000000001,1.0,0.2,1.0,0.9588565951647372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868897327519104,0.3333333333333333,0.7085776404395265
0.5,0.4,0.0,0.2,0.0,0.7942329927608626,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2646222094488553,0.2666666666666666,0.3989721506410389
0.25,1.0,0.0,0.4,1.0,0.154724000096553,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3850488512550207,0.6,0.8797039107868663
0.25,0.0,0.0,0.4,1.0,0.4873892308698884,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4959834353686783,0.2666666666666666,0.2120736000693358
0.5,0.0,0.0,0.6000000000000001,1.0,0.256047357448561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4188373673638868,0.4,0.1790043488569576
0.25,0.8,0.0,0.9,1.0,0.2569159453643583,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4191270172289512,0.8666666666666667,0.7512751234051218
0.25,0.4,0.0,0.0,0.0,0.4213919841033992,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1402901229852897,0.1333333333333333,0.3456762522581504
0.5,0.6000000000000001,0.0,1.0,0.0,0.1963720203531391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0652522356837645,0.8666666666666667,0.4565473422847022
0.25,0.2,0.0,0.5,0.0,0.8337111533855792,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2777870758831811,0.4,0.2615787176974242
1.0,0.2,0.0,0.9,1.0,0.5637401897050635,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5214443524755527,0.6666666666666666,0.3660242701117947
0.5,0.0,0.0,0.9,1.0,0.7754951304632152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5920587242643002,0.6,0.2532570063784402
0.25,0.2,0.0,0.2,1.0,0.9873058183169184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6626916861559152,0.2,0.4265710183953806
0.0,0.6000000000000001,0.0,0.5,0.0,0.2677121851100996,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0890421926008598,0.5333333333333333,0.4667450890003769
0.25,0.4,0.0,0.9,1.0,0.1354910251462593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.378635190072518,0.7333333333333333,0.4478446854989623
0.5,0.4,1.0,0.7000000000000001,1.0,0.6359699849546555,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8792160460962407,0.6,0.5193858388736101
0.0,0.4,0.0,0.2,0.0,0.8650204021798706,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2882278378643221,0.2666666666666666,0.4090908835367794
0.0,0.2,0.0,0.4,1.0,0.4600639148739693,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4868712039559312,0.3333333333333333,0.351204225964798
0.25,0.8,0.0,0.4950680272108843,1.0,0.0638656490605334,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3547501231252354,0.5967120181405896,0.7236794761032241
1.0,0.0,1.0,0.1,0.0,0.2947114109275074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4317307517517419,0.0666666666666666,0.0414945430608233
1.0,0.2,1.0,0.8,0.0,0.7951480803148717,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.598612435373008,0.6,0.2560663046956759
0.25,0.0,0.0,0.6000000000000001,0.0,0.1351545468880098,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0448379142244528,0.4,0.0186866270465365
0.25,0.8,0.0,0.3,1.0,0.1721698227123684,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.390866546936373,0.4666666666666667,0.7391610569898747
0.5,0.0,0.0,0.0,1.0,0.6743888898573246,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5583426105398932,0.0,0.2388043367415602
0.25,0.2,0.0,1.0,1.0,0.0273005108299712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425566684824518,0.7333333333333333,0.2893426982084677
1.0,1.0,0.0,1.0,0.0,0.9069013294049716,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3021939600022156,1.0,0.8441875288911213
